name,games,fg,fga,fg_pct,fg3,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,tpl_dbl,id
Gary Trent,506,1792,3580,0.501,4.0,0.08,778,1210,0.643,842.0,1434.0,2276,504,223.0,174.0,599.0,1096,4366,0,2035
Gary Trent Jr.,415,2031,4801,0.423,1015.0,0.391,621,755,0.823,154.0,829.0,983,599,480.0,75.0,285.0,652,5698,0,2036
John Tresvant,559,1920,4256,0.451,,,1278,1843,0.693,,,3546,806,,,,1754,5118,0,2037
Kelly Tripucka,707,4434,9380,0.473,168.0,0.361,3106,3660,0.849,937.0,1766.0,2703,2090,678.0,137.0,1697.0,1634,12142,0,2038
Jake Tsakalidis,315,580,1184,0.49,0.0,0.0,337,513,0.657,436.0,802.0,1238,101,73.0,223.0,268.0,689,1497,0,2039
Al Tucker,352,1439,3157,0.456,33.0,0.371,630,866,0.727,110.0,347.0,1740,342,,,154.0,812,3541,0,2040
P.J. Tucker,886,2131,5018,0.425,880.0,0.366,721,961,0.75,1304.0,3474.0,4778,1225,943.0,263.0,816.0,2152,5863,0,2041
Trent Tucker,756,2594,5632,0.461,575.0,0.408,473,627,0.754,512.0,1008.0,1520,1532,679.0,88.0,593.0,1594,6236,0,2042
Ronny Turiaf,473,856,1607,0.533,0.0,0.0,497,782,0.636,520.0,1237.0,1757,618,181.0,593.0,358.0,1116,2209,0,2043
Hedo Türkoğlu,997,3851,9034,0.426,1246.0,0.384,2074,2645,0.784,647.0,3324.0,3971,2832,750.0,299.0,1578.0,2403,11022,3,2044
Andre Turner,170,307,727,0.422,14.0,0.237,139,182,0.764,62.0,201.0,263,535,137.0,3.0,212.0,205,767,0,2045
Bill Turner,294,603,1481,0.407,,,391,537,0.728,,,1039,167,,,,605,1597,0,2046
Elston Turner,505,1049,2429,0.432,7.0,0.152,292,409,0.714,556.0,819.0,1375,914,442.0,27.0,455.0,910,2397,0,2047
Evan Turner,705,2748,6331,0.434,270.0,0.294,1058,1353,0.782,388.0,2890.0,3278,2462,532.0,184.0,1267.0,1380,6824,5,2048
Henry Turner,66,81,179,0.453,2.0,0.25,60,100,0.6,39.0,39.0,78,29,25.0,8.0,38.0,60,224,0,2049
Jeff Turner,612,1543,3304,0.467,73.0,0.344,538,700,0.769,621.0,1415.0,2036,635,215.0,85.0,687.0,1758,3697,0,2050
Myles Turner,642,3336,6683,0.499,756.0,0.362,1603,2078,0.771,906.0,3443.0,4349,813,440.0,1412.0,909.0,1881,9031,0,2051
Melvin Turpin,361,1297,2513,0.516,1.0,0.111,476,613,0.777,575.0,1080.0,1655,183,155.0,348.0,431.0,853,3071,0,2052
Dave Twardzik,536,1654,3136,0.527,13.0,0.245,1656,2018,0.821,421.0,865.0,1286,1823,650.0,46.0,1015.0,1468,4977,0,2053
Jack Twyman,823,6237,13873,0.45,,,3366,4325,0.778,,,5424,1861,,,,2782,15840,1,2054
Terry Tyler,871,3831,7915,0.484,10.0,0.122,1196,1702,0.703,1609.0,3066.0,4675,1039,801.0,1342.0,1140.0,1937,8868,0,2055
Charlie Tyra,348,1213,3131,0.387,,,665,990,0.672,,,2567,315,,,,987,3091,0,2056
Ekpe Udoh,384,519,1145,0.453,0.0,0.0,315,439,0.718,456.0,644.0,1100,260,177.0,429.0,222.0,714,1353,0,2057
Ime Udoka,316,614,1471,0.417,218.0,0.356,189,268,0.705,219.0,707.0,926,308,208.0,54.0,221.0,528,1635,0,2058
Beno Udrih,831,2740,5922,0.463,465.0,0.349,1007,1209,0.833,308.0,1404.0,1712,2858,576.0,71.0,1179.0,1275,6952,1,2059
Wes Unseld,984,4369,8586,0.509,3.0,0.5,1883,2976,0.633,2085.0,4974.0,13769,3822,628.0,367.0,579.0,2762,10624,7,2060
Jonas Valančiūnas,937,4896,8739,0.56,238.0,0.341,2249,2833,0.794,2554.0,6169.0,8723,1301,379.0,868.0,1531.0,2626,12279,1,2061
Darnell Valentine,620,1993,4560,0.437,41.0,0.261,1373,1744,0.787,351.0,967.0,1318,3080,910.0,58.0,1240.0,1358,5400,0,2062
Denzel Valentine,256,680,1728,0.394,361.0,0.36,74,94,0.787,101.0,756.0,857,466,159.0,31.0,228.0,412,1795,0,2063
Dick Van Arsdale,921,5413,11661,0.464,,,4253,5385,0.79,188.0,476.0,3807,3057,264.0,44.0,,2575,15079,0,2064
Tom Van Arsdale,929,5505,12763,0.431,,,3222,4226,0.762,247.0,794.0,3942,2085,230.0,16.0,,2922,14232,0,2065
Nick Van Exel,880,4636,11458,0.405,1528.0,0.357,1858,2341,0.794,375.0,2170.0,2545,5777,726.0,92.0,1850.0,1380,12658,0,2066
Keith Van Horn,575,3396,7659,0.443,597.0,0.361,1817,2177,0.835,1122.0,2787.0,3909,900,472.0,295.0,1262.0,1736,9206,0,2067
Norm Van Lier,746,3313,8003,0.414,,,2144,2749,0.78,540.0,1269.0,3596,5217,767.0,71.0,249.0,2661,8770,16,2068
Fred VanVleet,550,2763,6885,0.401,1386.0,0.371,1292,1498,0.862,239.0,1645.0,1884,3121,757.0,253.0,910.0,1205,8204,2,2069
Gene Vance,175,548,1739,0.315,,,349,508,0.687,,,109,403,,,,671,1445,0,2070
Jarred Vanderbilt,309,734,1310,0.56,49.0,0.288,291,456,0.638,622.0,1304.0,1926,436,326.0,130.0,295.0,618,1808,0,2071
Ernie Vandeweghe,224,818,1942,0.421,,,499,674,0.74,,,834,548,,,,753,2135,0,2072
Kiki Vandeweghe,810,6139,11699,0.525,218.0,0.368,3484,3997,0.872,893.0,1892.0,2785,1668,468.0,243.0,1310.0,1560,15980,0,2073
Anderson Varejão,632,1808,3550,0.509,1.0,0.023,957,1518,0.63,1511.0,3020.0,4531,737,537.0,407.0,593.0,1633,4574,0,2074
Greivis Vásquez,401,1378,3297,0.418,412.0,0.349,423,518,0.817,125.0,896.0,1021,1935,236.0,34.0,753.0,767,3591,1,2075
Devin Vassell,303,1602,3607,0.444,616.0,0.369,460,571,0.806,137.0,1007.0,1144,788,319.0,132.0,333.0,470,4280,0,2076
Chico Vaughn,491,2137,5457,0.392,306.0,0.301,1242,1684,0.738,61.0,132.0,1224,1024,,,344.0,1146,5822,0,2077
Jacque Vaughn,776,1300,3028,0.429,95.0,0.352,768,986,0.779,148.0,880.0,1028,1919,403.0,15.0,792.0,1267,3463,0,2078
Loy Vaught,689,3061,6074,0.504,21.0,0.244,841,1172,0.718,1482.0,3399.0,4881,652,510.0,228.0,822.0,1624,6984,0,2079
Bob Verga,342,2614,5964,0.438,127.0,0.296,1563,2086,0.749,576.0,622.0,1336,1004,12.0,0.0,991.0,1004,6918,0,2080
Pete Verhoeven,282,432,856,0.505,1.0,0.25,135,196,0.689,272.0,369.0,641,152,128.0,67.0,166.0,622,1000,0,2081
Charlie Villanueva,656,2652,6097,0.435,716.0,0.341,788,1021,0.772,795.0,2224.0,3019,549,329.0,349.0,650.0,1453,6808,0,2082
Gabe Vincent,278,721,1819,0.396,400.0,0.337,148,178,0.831,83.0,350.0,433,569,210.0,32.0,271.0,568,1990,0,2083
Jay Vincent,576,3490,7367,0.474,4.0,0.148,1745,2226,0.784,979.0,2188.0,3167,1124,413.0,172.0,1099.0,1621,8729,0,2084
Sam Vincent,396,1163,2591,0.449,16.0,0.182,764,885,0.863,158.0,661.0,819,1543,268.0,60.0,655.0,598,3106,1,2085
Fred Vinson,13,6,24,0.25,3.0,0.231,2,3,0.667,0.0,1.0,1,1,3.0,0.0,6.0,6,17,0,2086
Noah Vonleh,362,651,1417,0.459,93.0,0.307,290,419,0.692,488.0,1302.0,1790,264,139.0,144.0,278.0,645,1685,0,2087
Jake Voskuhl,450,673,1381,0.487,1.0,0.333,467,654,0.714,562.0,977.0,1539,237,148.0,166.0,340.0,1166,1814,0,2088
Danny Vranes,510,1056,2131,0.496,2.0,0.105,499,875,0.57,763.0,1235.0,1998,594,333.0,270.0,519.0,1368,2613,0,2089
Stojko Vranković,170,197,413,0.477,0.0,,79,132,0.598,155.0,361.0,516,59,22.0,179.0,132.0,318,473,0,2090
Nikola Vučević,972,7130,14333,0.497,898.0,0.348,1561,2026,0.77,2434.0,7736.0,10170,2812,821.0,844.0,1670.0,2357,16719,6,2091
Sasha Vujačić,581,1075,2757,0.39,533.0,0.367,411,479,0.858,205.0,888.0,1093,748,336.0,34.0,328.0,880,3094,0,2092
Jan van Breda Kolff,598,1310,2953,0.444,11.0,0.282,1065,1297,0.821,765.0,1807.0,2572,1178,476.0,468.0,772.0,1553,3696,0,2093
Dean Wade,283,523,1221,0.428,335.0,0.368,101,149,0.678,180.0,821.0,1001,284,176.0,98.0,108.0,457,1482,0,2094
Dwyane Wade,1054,8454,17617,0.48,549.0,0.293,5708,7463,0.765,1258.0,3675.0,4933,5701,1620.0,885.0,3326.0,2328,23165,5,2095
Von Wafer,200,390,928,0.42,102.0,0.325,172,229,0.751,38.0,196.0,234,146,73.0,19.0,128.0,155,1054,0,2096
Dajuan Wagner,103,354,967,0.366,92.0,0.321,164,213,0.77,29.0,113.0,142,195,69.0,14.0,136.0,212,964,0,2097
Moritz Wagner,363,1187,2259,0.525,260.0,0.324,694,860,0.807,368.0,1068.0,1436,439,185.0,109.0,418.0,791,3328,0,2098
Dion Waiters,419,2106,5110,0.412,575.0,0.346,718,1034,0.694,166.0,942.0,1108,1163,391.0,113.0,761.0,813,5505,0,2099
Granville Waiters,249,270,589,0.458,0.0,0.0,66,118,0.559,183.0,357.0,540,121,56.0,185.0,153.0,410,606,0,2100
Neal Walk,568,2928,6386,0.459,,,1301,1717,0.758,429.0,1163.0,4392,1214,140.0,105.0,,1788,7157,0,2101
Antoine Walker,893,6085,14710,0.414,1386.0,0.325,2091,3303,0.633,1894.0,4997.0,6891,3170,1085.0,469.0,2504.0,2516,15647,15,2102
Chet Walker,1032,6876,14628,0.47,,,5079,6384,0.796,245.0,593.0,7314,2126,117.0,10.0,,2727,18831,0,2103
Darrell Walker,720,2469,5682,0.435,6.0,0.059,1445,2027,0.713,1057.0,2077.0,3134,3276,1090.0,225.0,1461.0,1827,6389,15,2104
Foots Walker,658,1538,3537,0.435,10.0,0.227,1113,1460,0.762,459.0,1227.0,1686,3111,992.0,83.0,792.0,1414,4199,2,2105
Henry Walker,181,386,865,0.446,190.0,0.369,117,154,0.76,55.0,346.0,401,153,93.0,27.0,142.0,375,1079,0,2106
Jimmy Walker,698,4624,10039,0.461,,,2407,2903,0.829,139.0,481.0,1860,2429,253.0,36.0,,1735,11655,0,2107
Kemba Walker,750,4999,11954,0.418,1670.0,0.36,2818,3354,0.84,418.0,2413.0,2831,3938,923.0,282.0,1574.0,1111,14486,3,2108
Kenny Walker,448,1240,2556,0.485,7.0,0.206,641,856,0.749,742.0,1051.0,1793,299,235.0,299.0,351.0,1184,3128,0,2109
Lonnie Walker IV,342,1268,3007,0.422,497.0,0.356,385,484,0.795,88.0,703.0,791,518,184.0,93.0,306.0,453,3418,0,2110
Samaki Walker,445,936,2026,0.462,1.0,0.111,503,798,0.63,627.0,1462.0,2089,252,134.0,316.0,403.0,895,2376,0,2111
Wally Walker,565,1720,3685,0.467,3.0,0.2,525,817,0.643,638.0,1121.0,1759,844,216.0,111.0,598.0,1109,3968,0,2112
John Wall,647,4373,10171,0.43,651.0,0.322,2691,3468,0.776,361.0,2343.0,2704,5735,1045.0,439.0,2412.0,1394,12088,8,2113
Ben Wallace,1088,2569,5421,0.474,7.0,0.137,1109,2679,0.414,3444.0,7038.0,10482,1437,1369.0,2137.0,1061.0,2078,6254,2,2114
Gerald Wallace,832,3516,7492,0.469,407.0,0.312,2494,3517,0.709,1145.0,3693.0,4838,1725,1200.0,681.0,1486.0,1829,9933,0,2115
John Wallace,381,1152,2496,0.462,15.0,0.3,582,786,0.74,328.0,733.0,1061,281,134.0,216.0,470.0,706,2901,0,2116
Rasheed Wallace,1109,6320,13529,0.467,1086.0,0.336,2280,3162,0.721,1578.0,5826.0,7404,1994,1090.0,1460.0,1693.0,3259,16006,0,2117
Tyrone Wallace,112,223,528,0.422,17.0,0.207,103,157,0.656,44.0,192.0,236,127,58.0,22.0,94.0,192,566,0,2118
